congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,issue_code
118,House,816,3/21/24,2,98,393,24,0.563,-0.827,0.955,-1.851,-41.331,HR1836,Passed,Ocean Shipping Reform Implementation Act,"On Motion to Suspend the Rules and Pass, as Amended",,Transportation and Public Works
118,House,817,3/21/24,2,99,99,323,0.127,-0.992,-0.16,0.357,-126.86,HR7023,Failed,,On Agreeing to the Amendment,,Environmental Protection
118,House,818,3/21/24,2,100,205,213,0.122,0.993,0.432,-0.241,-9.764,HR7023,Failed,Creating Confidence in Clean Water Permitting Act,On Motion to Recommit,,Environmental Protection
118,House,819,3/21/24,2,101,213,205,-0.123,0.535,-0.562,-1.085,-9.801,HR7023,Passed,Creating Confidence in Clean Water Permitting Act,On Passage,,Environmental Protection
118,House,820,3/22/24,2,102,286,134,0.355,-0.014,0.171,-1.029,-123.172,HRES1102,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 2882, with an amendment",On Motion to Suspend the Rules and Agree,,Economics and Public Finance
118,House,821,3/22/24,2,103,206,211,0.022,0.133,0.715,-0.081,-0.327,HR1023,Failed,"To repeal section 134 of the Clean Air Act, relating to the greenhouse gas reduction fund",On Motion to Recommit,,Environmental Protection
118,House,822,3/22/24,2,104,209,204,0.228,-0.528,-0.614,-0.854,-5.917,HR1023,Passed,"To repeal section 134 of the Clean Air Act, relating to the greenhouse gas reduction fund",On Passage,,Environmental Protection
118,House,823,4/9/24,2,105,378,26,0.415,-0.705,0.369,-1.533,-28.728,HR6655,Passed,A Stronger Workforce for America Act,"On Motion to Suspend the Rules and Pass, as Amended",,Labor and Employment
118,House,824,4/9/24,2,106,406,0,0,0,0,0,0,S2051,Passed,Missing Children’s Assistance Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,825,4/10/24,2,107,210,209,0.017,0.117,-0.716,0.051,-0.281,HRES1125,Passed,Providing for consideration of the bills H.R. 7888 and H.R. 529; and providing for consideration of the resolutions H. Res. 1112 and H. Res. 1117,On Ordering the Previous Question,,Congress
118,House,826,4/10/24,2,108,193,228,-0.285,0.958,-0.493,-1.241,-47.629,HRES1125,Failed,Providing for consideration of the bills H.R. 7888 and H.R. 529; and providing for consideration of the resolutions H. Res. 1112 and H. Res. 1117,On Agreeing to the Resolution,,Congress
118,House,827,4/10/24,2,109,385,31,0.312,-0.95,0.309,-0.979,-38.615,HR3250,Passed,National Museum of Play Recognition Act,On Motion to Suspend the Rules and Pass,,"Arts, Culture, Religion"
118,House,828,4/11/24,2,110,401,15,0.932,0.362,1.168,-1.251,-32.595,S382,Passed,Puyallup Tribe of Indians Land Into Trust Confirmation Act,On Motion to Suspend the Rules and Pass,,Native Americans
118,House,829,4/11/24,2,111,332,82,0.536,-0.844,0.356,-0.071,-84.191,HR2560,Passed,Sea Turtle Rescue Assistance and Rehabilitation Act,"On Motion to Suspend the Rules and Pass, as Amended",,Animals
118,House,830,4/12/24,2,112,208,202,0.022,0.132,-0.715,0.083,-0.323,HRES1137,Passed,Providing for consideration of the bills H.R. 7888 and H.R. 529; and providing for consideration of the resolutions H. Res. 1112 and H. Res. 1117,On Ordering the Previous Question,,Congress
118,House,831,4/12/24,2,113,213,208,0.022,0.132,-0.715,0.079,-0.328,HRES1137,Passed,Providing for consideration of the bills H.R. 7888 and H.R. 529; and providing for consideration of the resolutions H. Res. 1112 and H. Res. 1117,On Agreeing to the Resolution,,Congress
118,House,832,4/12/24,2,114,212,212,0.078,0.028,-0.063,0.943,-199.958,HR7888,Failed,,On Agreeing to the Amendment,,Armed Forces and National Security
118,House,833,4/12/24,2,115,269,153,0.127,0.236,-0.063,0.636,-209.978,HR7888,Agreed to,,On Agreeing to the Amendment,,Armed Forces and National Security
118,House,834,4/12/24,2,116,268,152,0.183,-0.095,0.045,-1.114,-172.672,HR7888,Agreed to,,On Agreeing to the Amendment,,Armed Forces and National Security
118,House,835,4/12/24,2,117,227,193,-0.115,-0.019,-0.014,-0.842,-203.964,HR7888,Agreed to,,On Agreeing to the Amendment,,Armed Forces and National Security
118,House,836,4/12/24,2,118,236,186,0.151,-0.014,0.057,-1.267,-181.58,HR7888,Agreed to,,On Agreeing to the Amendment,,Armed Forces and National Security
118,House,837,4/12/24,2,119,273,147,0.144,-0.108,0.091,-1.688,-140.036,HR7888,Passed,Reforming Intelligence and Securing America Act,On Passage,,Armed Forces and National Security
118,House,838,4/15/24,2,120,259,128,0.095,-0.138,0.112,-1.687,-121.733,HR7888,Passed,Reforming Intelligence and Securing America Act,Table Motion to Reconsider,,Armed Forces and National Security
118,House,839,4/15/24,2,121,382,11,-0.891,0.455,-0.742,-1.264,-25.783,HR6408,Passed,To amend the Internal Revenue Code of 1986 to terminate the tax-exempt status of terrorist supporting organizations,"On Motion to Suspend the Rules and Pass, as Amended",,Taxation
118,House,840,4/15/24,2,122,383,11,-0.138,-0.876,-0.089,-1.715,-9.16,HR5923,Passed,Iran-China Energy Sanctions Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,841,4/15/24,2,123,294,105,-0.087,-0.414,-0.194,-0.759,-84.463,HR5921,Passed,No U.S. Financing for Iran Act,"On Motion to Suspend the Rules and Pass, as Amended",,Foreign Trade and International Finance
118,House,842,4/16/24,2,124,212,208,0.022,0.132,-0.715,0.079,-0.328,HRES1149,Passed,"Providing for consideration of the bill H.R. 6323, H.R. 4691, H.R. 5947, H.R. 6046, and H.R. 4639; and providing for consideration of the resolution H. Res. 1143",On Ordering the Previous Question,,Congress
118,House,843,4/16/24,2,125,214,208,0.022,0.132,-0.715,0.079,-0.328,HRES1149,Passed,"Providing for consideration of the bill H.R. 6323, H.R. 4691, H.R. 5947, H.R. 6046, and H.R. 4639; and providing for consideration of the resolution H. Res. 1143",On Agreeing to the Resolution,,Congress
118,House,844,4/16/24,2,126,419,4,0,0,0,0,0,HR6245,Passed,Holding Iranian Leaders Accountable Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,845,4/16/24,2,127,408,13,-0.235,-0.834,-0.149,-1.698,-10.703,HR6015,Passed,Iran Sanctions Accountability Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,846,4/16/24,2,128,419,4,0,0,0,0,0,HR5917,Passed,Strengthening Tools to Counter the Use of Human Shields Act,On Motion to Suspend the Rules and Pass,,International Affairs
118,House,847,4/16/24,2,129,410,13,0.182,-0.833,0.002,-1.676,-21.453,HR4681,Passed,Illicit Captagon Trafficking Suppression Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,848,4/16/24,2,130,406,19,0.059,-0.834,-0.116,-1.661,-27.706,HR6603,Passed,No Technology for Terror Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,849,4/16/24,2,131,391,34,0.197,-0.763,-0.126,-1.598,-52.577,HR5826,Passed,No Paydays for Hostage-Takers Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,850,4/16/24,2,132,407,16,-0.062,-0.819,-0.116,-1.684,-19.798,HR3033,Passed,Solidify Iran Sanctions Act,On Motion to Suspend the Rules and Pass,,International Affairs
118,House,851,4/16/24,2,133,411,14,-0.048,-0.856,-0.106,-1.67,-16.997,HRES288,Passed,"Urging the European Union to expeditiously designate the Islamic Revolutionary Guard Corps as a terrorist organization under Common Position 931, and for other purposes",On Motion to Suspend the Rules and Agree,,International Affairs
118,House,852,4/16/24,2,134,377,44,-0.526,-0.192,-0.618,-1.862,-54.309,HRES883,Passed,"Expressing the sense of the House of Representatives that the slogan, “from the river to the sea, Palestine will be free” is antisemitic and its use must be condemned",On Motion to Suspend the Rules and Agree,,International Affairs
118,House,853,4/17/24,2,135,176,246,0.186,0.134,0.05,-0.959,-202.789,HR4639,Failed,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,854,4/17/24,2,136,219,199,0.122,0.05,-0.046,0.95,-202.478,HR4639,Passed,Fourth Amendment Is Not For Sale Act,On Passage,,Crime and Law Enforcement
118,House,855,4/17/24,2,137,285,135,-0.26,-0.129,-0.217,-0.424,-95.606,HR6046,Passed,Standing Against Houthi Aggression Act,On Passage,,International Affairs
118,House,856,4/17/24,2,138,278,141,-0.173,-0.273,-0.204,-0.451,-93.904,HR4691,Passed,Iran Sanctions Relief Review Act,On Passage,,International Affairs
118,House,857,4/17/24,2,139,259,160,-0.231,0.024,-0.241,-0.43,-77.317,HR5947,Passed,"To provide for the rescission of certain waivers and licenses relating to Iran, and for other purposes",On Passage,,International Affairs
118,House,858,4/17/24,2,140,271,147,-0.148,-0.287,-0.204,-0.428,-90.767,HR6323,Passed,Iran Counterterrorism Act,On Passage,,International Affairs
118,House,859,4/18/24,2,141,404,14,-0.859,0.511,-0.666,-1.086,-32.916,HRES1143,Passed,Condemning Iran’s unprecedented drone and missile attack on Israel,On Agreeing to the Resolution,,International Affairs
118,House,860,4/19/24,2,142,316,94,0.495,-0.181,0.089,-1.054,-128.792,HRES1160,Passed,Providing for consideration of the bills (H.R. 8034) Israel Security Supplemental Appropriations Act; (H.R. 8035) Ukraine Security Supplemental Appropriations Act; (H.R. 8036) Indo-Pacific Security Supplemental Appropriations Act; and (H.R. 8038) 21st Century Peace through Strength Act;,On Agreeing to the Resolution,,Congress
118,House,861,4/20/24,2,143,215,199,-0.049,0.138,-0.586,-0.978,-7.807,HR3602,Failed,End the Border Catastrophe Act,"On Motion to Suspend the Rules and Pass, as Amended",,Immigration
118,House,862,4/20/24,2,144,249,167,-0.33,0.403,-0.304,-0.481,-67.777,HR8038,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,863,4/20/24,2,145,360,58,0.338,-0.427,0.032,-1.153,-94.289,HR8038,Passed,21st Century Peace through Strength Act,On Passage,,International Affairs
118,House,864,4/20/24,2,146,385,34,0.274,-0.871,0.182,-0.718,-51.685,HR8036,Passed,"Indo-Pacific Security Supplemental Appropriations Act, 2024",On Passage,,Economics and Public Finance
118,House,865,4/20/24,2,147,105,319,0.094,-0.837,-0.265,0.687,-90.807,HR8035,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,866,4/20/24,2,148,71,351,-0.027,-1,-0.314,1.148,-77.714,HR8035,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,867,4/20/24,2,149,154,272,0.129,-0.715,-0.266,0.414,-85.079,HR8035,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,868,4/20/24,2,150,88,336,0.092,-0.803,-0.286,0.902,-81.731,HR8035,Failed,"Ukraine Security Supplemental Appropriations Act, 2024",On Motion to Recommit,,Economics and Public Finance
118,House,869,4/20/24,2,151,311,112,-0.03,-0.881,0.386,-1.175,-86.844,HR8035,Passed,"Ukraine Security Supplemental Appropriations Act, 2024",On Passage,,Economics and Public Finance
118,House,870,4/20/24,2,152,366,58,1,-0.014,0.269,-1.438,-106.566,HR8034,Passed,"Israel Security Supplemental Appropriations Act, 2024",On Passage,,Economics and Public Finance
118,House,871,4/29/24,2,153,341,48,0.325,-0.946,0.297,-0.646,-55.074,HR4866,Passed,Fire Weather Development Act,"On Motion to Suspend the Rules and Pass, as Amended",,"Science, Technology, Communications"
118,House,872,4/29/24,2,154,354,36,0.338,-0.751,0.424,-1.42,-36.958,HR4755,Passed,Privacy Enhancing Technology Research Act,"On Motion to Suspend the Rules and Pass, as Amended",,"Science, Technology, Communications"
118,House,873,4/30/24,2,155,402,6,0,0,0,0,0,HR529,Passed,Extending Limits of U.S. Customs Waters Act,On Passage,,Foreign Trade and International Finance
118,House,874,4/30/24,2,156,364,44,0.566,-0.333,0.246,-0.764,-49.795,HR4824,Passed,Carbon Sequestration Collaboration Act,"On Motion to Suspend the Rules and Pass, as Amended",,Environmental Protection
118,House,875,4/30/24,2,157,333,75,0.31,-0.951,0.307,-0.507,-75.789,HR4877,Passed,Abandoned Well Remediation Research and Development Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,876,4/30/24,2,158,394,19,0.401,-0.916,0.178,-0.684,-37.874,HR6093,Passed,Weather Act Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,"Science, Technology, Communications"
118,House,877,4/30/24,2,159,403,10,0,0,0,0,0,HR3738,Passed,Veterans Economic Opportunity and Transition Administration Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,878,4/30/24,2,160,413,0,0,0,0,0,0,HR4016,Passed,Veteran Fraud Reimbursement Act,On Motion to Suspend the Rules and Pass,,X
118,House,879,4/30/24,2,161,406,6,0,0,0,0,0,HR1767,Passed,Student Veteran Benefit Restoration Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,880,4/30/24,2,162,209,205,0.022,0.132,-0.715,0.079,-0.327,HRES1173,Passed,"Providing for consideration of the bills H.R. 615, H.R. 2925, H.R. 3195, H.R. 764, H.R. 3397, H.R. 6285, and H.R. 6090",On Ordering the Previous Question,,Congress
118,House,881,4/30/24,2,163,209,205,0.022,0.132,-0.715,0.079,-0.327,HRES1173,Passed,"Providing for consideration of the bills H.R. 615, H.R. 2925, H.R. 3195, H.R. 764, H.R. 3397, H.R. 6285, and H.R. 6090",On Agreeing to the Resolution,,Congress
118,House,882,4/30/24,2,164,204,210,0.022,0.131,0.715,-0.079,-0.326,HR3397,Failed,WEST Act,On Motion to Recommit,,Public Lands and Natural Resources
118,House,883,4/30/24,2,165,212,202,-0.063,0.334,-0.605,-0.966,-7.125,HR3397,Passed,WEST Act,On Passage,,Public Lands and Natural Resources
118,House,884,4/30/24,2,166,204,211,0.117,0.993,0.664,-0.415,-6.104,HR615,Failed,Protecting Access for Hunters and Anglers Act,On Motion to Recommit,,Public Lands and Natural Resources
118,House,885,4/30/24,2,167,214,201,-0.18,0.699,-0.305,-0.427,-28.469,HR615,Passed,Protecting Access for Hunters and Anglers Act,On Passage,,Public Lands and Natural Resources
118,House,886,4/30/24,2,168,205,210,0.022,0.131,0.715,-0.079,-0.327,HR764,Failed,Trust the Science Act,On Motion to Recommit,,Animals
118,House,887,4/30/24,2,169,209,205,-0.01,0.272,-0.538,-1.348,-19.367,HR764,Passed,Trust the Science Act,On Passage,,Animals
118,House,888,4/30/24,2,170,205,210,0.022,0.131,0.715,-0.079,-0.327,HR3195,Failed,Superior National Forest Restoration Act,On Motion to Recommit,,Public Lands and Natural Resources
118,House,889,4/30/24,2,171,212,203,-0.073,0.29,-0.702,-0.324,-2.902,HR3195,Passed,Superior National Forest Restoration Act,On Passage,,Public Lands and Natural Resources
118,House,890,5/1/24,2,172,320,91,-0.751,0.66,-0.311,-0.688,-129.824,HR6090,Passed,Antisemitism Awareness Act,On Passage,,"Civil Rights and Liberties, Minority Issues"
118,House,891,5/1/24,2,173,201,211,0.022,0.132,0.715,-0.079,-0.327,HR6285,Failed,Alaska’s Right to Produce Act,On Motion to Recommit,,Energy
118,House,892,5/1/24,2,174,214,199,0.07,-0.084,-0.548,-1.133,-11.875,HR6285,Passed,Alaska’s Right to Produce Act,On Passage,,Energy
118,House,893,5/1/24,2,175,210,204,-0.217,0.976,0.551,1.002,-21.461,HR2925,Passed,Mining Regulatory Clarity Act,On Motion to Recommit,,Energy
118,House,894,5/1/24,2,176,223,191,-0.087,0.056,-0.549,-1.1,-22.036,HRES1112,Passed,Denouncing the Biden administration’s immigration policies,On Agreeing to the Resolution,,Immigration
118,House,895,5/6/24,2,177,377,4,0,0,0,0,0,HR7219,Passed,Information Quality Assurance Act,"On Motion to Suspend the Rules and Pass, as Amended",,Government Operations and Politics
118,House,896,5/6/24,2,178,352,27,0.476,-0.644,0.44,-1.485,-27.627,HR7525,Passed,Special District Grant Accessibility Act,On Motion to Suspend the Rules and Pass,,Government Operations and Politics
118,House,897,5/7/24,2,179,371,28,0.795,-0.041,0.849,-1.929,-41.481,HR3354,Passed,"To designate the facility of the United States Postal Service located at 220 North Hatcher Avenue in Purcellville, Virginia, as the “Secretary of State Madeleine Albright Post Office Building”",On Motion to Suspend the Rules and Pass,,Government Operations and Politics
118,House,898,5/7/24,2,180,204,200,0.021,0.13,-0.715,0.078,-0.327,HRES1194,Passed,Providing for consideration of the bills (H.R. 6192) Hands Off Our Home Appliances Act; (H.R. 7109) Equal Representation Act; (H.R. 2925) Mining Regulatory Clarity Act; and the joint resolution (H.J Res. 109) providing for congressional disapproval of the rule relating to “Staff Accounting Bulletin No. 121”,On Ordering the Previous Question,,Congress
